TimePoint,Area,PositionName,StationCode,Latitude,Longitude,AQI,Quality,Measure,Unheathful,NO2,O3,PM10,PM2_5,SO2,NO,NOx
2023-12-06T23:00:00,运城市,空港新区,2179A,35.1147,111.0414,168,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,50,17,285,82,7,—,—
2023-12-06T23:00:00,运城市,水利职院,3667A,35.0547,111.0283,162,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,63,5,273,81,6,—,—
2023-12-06T23:00:00,运城市,禹都公园,3670A,35.0439,111.0522,149,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,48,23,248,68,6,—,—
2023-12-06T23:00:00,忻州市,开发区,2181A,38.4519,112.7383,89,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,23,71,128,17,7,—,—
2023-12-06T23:00:00,忻州市,会展中心,2182A,38.4928,112.7003,82,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,37,44,113,13,7,—,—
2023-12-06T23:00:00,忻州市,市政府,3208A,38.4153,112.7283,98,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,44,47,145,24,6,—,—
2023-12-06T23:00:00,临汾市,临钢医院,1733A,36.0783,111.5531,149,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,49,6,248,57,2,—,—
2023-12-06T23:00:00,临汾市,技工学校,1734A,36.0714,111.5028,144,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,68,5,237,66,7,—,—
2023-12-06T23:00:00,临汾市,市委,1736A,36.0855,111.5018,160,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,62,9,269,64,9,—,—
2023-12-06T23:00:00,临汾市,唐尧大酒店,3018A,36.1014,111.505,130,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,51,7,209,53,7,—,—
2023-12-06T23:00:00,临汾市,城南,3668A,36.0414,111.5036,160,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,58,1,269,64,6,—,—
2023-12-06T23:00:00,吕梁市,环保局,2183A,37.5211,111.1406,132,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,63,2,214,61,8,—,—
2023-12-06T23:00:00,吕梁市,自来水公司,2185A,37.5136,111.1297,152,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,51,8,253,70,12,—,—
2023-12-06T23:00:00,吕梁市,马茂庄小学,2867A,37.51,111.1283,134,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,62,3,217,65,7,—,—
2023-12-06T23:00:00,呼和浩特市,呼市一监,1090A,40.7517,111.6507,135,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,38,27,219,67,8,—,—
2023-12-06T23:00:00,呼和浩特市,小召,1091A,40.8033,111.6572,140,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,41,37,229,62,29,—,—
2023-12-06T23:00:00,呼和浩特市,如意水处理厂,1094A,40.8369,111.7516,116,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,66,2,182,50,13,—,—
2023-12-06T23:00:00,呼和浩特市,二十九中,1095A,40.8062,111.7276,143,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,66,6,236,77,14,—,—
2023-12-06T23:00:00,呼和浩特市,工大金川校区,1096A,40.7866,111.5512,132,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,67,6,213,55,15,—,—
2023-12-06T23:00:00,呼和浩特市,化肥厂生活区,1097A,40.7612,111.717,137,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,33,35,224,85,9,—,—
2023-12-06T23:00:00,呼和浩特市,红旗小学,3698A,40.8178,111.5968,119,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,75,5,188,67,19,—,—
2023-12-06T23:00:00,呼和浩特市,海东办,3699A,40.8389,111.6518,137,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,71,2,224,65,18,—,—
2023-12-06T23:00:00,包头市,市环境监测站,1585A,40.6532,109.8756,111,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,74,5,172,39,12,—,—
2023-12-06T23:00:00,包头市,包头八中,1587A,40.5842,109.9991,148,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,63,3,246,69,20,—,—
2023-12-06T23:00:00,包头市,青山宾馆,1588A,40.6821,109.8538,108,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,73,5,166,52,12,—,—
2023-12-06T23:00:00,包头市,惠龙物流,1589A,40.6288,109.8642,117,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,74,3,183,39,17,—,—
2023-12-06T23:00:00,包头市,东河鸿龙湾,1590A,40.5546,110.0377,195,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,76,21,340,117,55,—,—
2023-12-06T23:00:00,包头市,滨河大厦,3283A,40.5685,109.9154,130,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,71,4,209,80,17,—,—
2023-12-06T23:00:00,包头市,包头市委党校,3419A,40.6261,109.9447,117,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,71,7,183,70,16,—,—
2023-12-06T23:00:00,包头市,昆区政府,3683A,40.6576,109.8331,114,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,79,3,177,63,14,—,—
2023-12-06T23:00:00,乌海市,市林业局,2187A,39.6973,106.8174,46,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,4,88,46,21,7,—,—
2023-12-06T23:00:00,乌海市,中海勃湾学校,2188A,39.6667,106.7907,42,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,4,88,42,18,7,—,—
2023-12-06T23:00:00,乌海市,海北新区,3284A,39.7274,106.813,52,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,8,81,54,12,13,—,—
2023-12-06T23:00:00,乌海市,聚英学校,3621A,39.6778,106.8288,41,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,15,74,41,7,15,—,—
2023-12-06T23:00:00,赤峰市,松山一中,1744A,42.2816,118.9233,61,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,51,21,72,18,18,—,—
2023-12-06T23:00:00,赤峰市,哈达街,1745A,42.2728,118.9576,—,—,—,—,—,—,—,—,—,—,—
2023-12-06T23:00:00,赤峰市,天义路,1746A,42.2554,118.8788,69,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,30,33,87,21,7,—,—
2023-12-06T23:00:00,赤峰市,银河街,3058A,42.0353,119.2658,77,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,53,19,104,33,32,—,—
2023-12-06T23:00:00,赤峰市,桥北物流园区,3286A,42.3147,118.9359,55,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,46,28,60,23,13,—,—
2023-12-06T23:00:00,通辽市,艺术职业学校,2191A,43.6801,122.2532,45,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,28,47,45,16,30,—,—
2023-12-06T23:00:00,通辽市,老干部活动中心,3706A,43.6333,122.2584,44,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,28,50,44,15,13,—,—
2023-12-06T23:00:00,通辽市,东方明珠社区,3708A,43.6189,122.2922,57,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,51,22,63,38,20,—,—
2023-12-06T23:00:00,鄂尔多斯市,综合楼,1591A,39.8129,110.0023,114,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,41,41,178,31,6,—,—
2023-12-06T23:00:00,鄂尔多斯市,巴音孟克林场办事处,1592A,39.8261,109.9486,90,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,15,64,129,29,9,—,—
2023-12-06T23:00:00,鄂尔多斯市,康泽苑,1593A,39.5986,109.7736,97,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,52,23,144,39,7,—,—
2023-12-06T23:00:00,鄂尔多斯市,华泰汽车城,1594A,39.5989,109.8119,100,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,51,21,149,31,9,—,—
2023-12-06T23:00:00,鄂尔多斯市,奥林花园,1595A,39.7884,109.9734,106,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,61,19,161,39,5,—,—
2023-12-06T23:00:00,呼伦贝尔市,区环保局,2192A,49.2261,119.7594,29,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,7,56,19,20,5,—,—
2023-12-06T23:00:00,呼伦贝尔市,国华电力东,3061A,49.1577,119.7512,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,3,65,12,18,5,—,—
2023-12-06T23:00:00,巴彦淖尔市,附二中,2195A,40.761,107.4212,61,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,3,79,71,19,2,—,—
2023-12-06T23:00:00,巴彦淖尔市,市环保大楼,2196A,40.7372,107.37,58,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,5,74,66,22,3,—,—
2023-12-06T23:00:00,乌兰察布市,集宁新区,2197A,40.9923,113.1306,80,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,34,38,109,31,12,—,—
2023-12-06T23:00:00,乌兰察布市,光明街小学,3034A,41.0385,113.1076,92,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,18,60,133,39,12,—,—
2023-12-06T23:00:00,乌兰察布市,北京八中,3285A,40.9509,113.1376,92,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,34,36,133,24,12,—,—
2023-12-06T23:00:00,乌兰察布市,市委党校,3421A,40.9779,113.1775,85,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,30,46,119,24,14,—,—
2023-12-06T23:00:00,兴安盟,胜华新制药厂,2200A,46.0656,122.0392,20,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,3,63,15,12,3,—,—
2023-12-06T23:00:00,兴安盟,科右前旗环保局,2201A,46.0741,121.9504,20,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,18,63,18,11,3,—,—
2023-12-06T23:00:00,兴安盟,北滨河,3035A,46.0707,122.0931,25,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,10,62,23,17,3,—,—
2023-12-06T23:00:00,锡林郭勒盟,市环保监测站,2202A,43.9317,116.1042,68,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,2,62,85,21,7,—,—
2023-12-06T23:00:00,锡林郭勒盟,市政府,2203A,43.9311,116.0781,63,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,5,56,76,16,12,—,—
2023-12-06T23:00:00,阿拉善盟,西城区西花园,2204A,38.8363,105.6467,50,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,21,63,50,24,10,—,—
2023-12-06T23:00:00,阿拉善盟,蒙二幼,2205A,38.8411,105.6985,42,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,13,74,42,12,4,—,—
2023-12-06T23:00:00,阿拉善盟,环保局新楼,2206A,38.8516,105.724,35,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,4,92,35,12,7,—,—
2023-12-06T23:00:00,沈阳市,森林路,1098A,41.9339,123.6836,21,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,20,36,21,13,12,—,—
2023-12-06T23:00:00,沈阳市,浑南东路,1099A,41.7406,123.505,28,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,49,13,26,19,12,—,—
2023-12-06T23:00:00,沈阳市,新秀街,1100A,41.6989,123.4231,24,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,48,25,17,11,10,—,—
2023-12-06T23:00:00,沈阳市,东陵路,1102A,41.8411,123.5903,24,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,47,17,23,14,9,—,—
2023-12-06T23:00:00,沈阳市,陵东街,1103A,41.8467,123.4264,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,43,27,26,13,15,—,—
2023-12-06T23:00:00,沈阳市,文化路,1104A,41.7653,123.4114,23,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,30,38,23,13,12,—,—
2023-12-06T23:00:00,沈阳市,小河沿,1105A,41.7867,123.4678,25,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,43,26,25,12,10,—,—
2023-12-06T23:00:00,沈阳市,太原街,1106A,41.7972,123.4017,35,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,39,30,35,17,17,—,—
2023-12-06T23:00:00,沈阳市,京沈街,1108A,41.9228,123.3783,39,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,47,21,39,16,20,—,—
2023-12-06T23:00:00,沈阳市,沈辽西路,2897A,41.7347,123.2444,40,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,65,7,40,19,11,—,—
2023-12-06T23:00:00,沈阳市,裕农路,2900A,41.9086,123.5953,27,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,26,34,27,17,10,—,—
2023-12-06T23:00:00,大连市,甘井子,1109A,38.9741,121.612,33,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,65,18,25,10,36,—,—
2023-12-06T23:00:00,大连市,周水子,1110A,38.9511,121.565,—,—,—,—,—,—,23,9,16,—,—
2023-12-06T23:00:00,大连市,星海三站,1111A,38.8845,121.5637,31,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,60,9,31,11,11,—,—
2023-12-06T23:00:00,大连市,青泥洼桥,1112A,38.9117,121.6302,25,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,49,25,19,7,21,—,—
2023-12-06T23:00:00,大连市,傅家庄,1113A,38.8638,121.6251,17,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,26,52,15,4,16,—,—
2023-12-06T23:00:00,大连市,七贤岭,1114A,38.8661,121.5213,—,—,—,—,24,47,19,8,—,—,—
2023-12-06T23:00:00,大连市,旅顺,1115A,38.8061,121.2529,38,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,30,46,38,15,11,—,—
2023-12-06T23:00:00,大连市,金州,1116A,39.1311,121.7485,21,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,17,52,21,10,7,—,—
2023-12-06T23:00:00,大连市,开发区,1117A,39.0496,121.7811,41,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,69,7,41,14,11,—,—
2023-12-06T23:00:00,大连市,双D港,1118A,39.0631,121.9762,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,19,50,26,7,8,—,—
2023-12-06T23:00:00,鞍山市,深沟寺,1748A,41.1196,123.044,31,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,20,40,31,8,6,—,—
2023-12-06T23:00:00,鞍山市,太阳城,1749A,41.0931,123.011,22,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,10,57,22,4,9,—,—
2023-12-06T23:00:00,鞍山市,太平,1750A,41.1442,123.0485,21,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,32,36,21,8,11,—,—
2023-12-06T23:00:00,鞍山市,铁西三道街,1751A,41.0971,122.9642,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,23,40,26,10,7,—,—
2023-12-06T23:00:00,鞍山市,铁西工业园区,1752A,41.0833,122.9341,27,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,29,40,27,10,10,—,—
2023-12-06T23:00:00,鞍山市,明达新区,1753A,41.0821,123.022,33,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,14,52,33,10,8,—,—
2023-12-06T23:00:00,鞍山市,千山,1754A,41.0228,123.1289,15,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,14,22,15,8,5,—,—
2023-12-06T23:00:00,抚顺市,望花区,1755A,41.8491,123.7977,47,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,50,23,47,25,38,—,—
2023-12-06T23:00:00,抚顺市,顺城区,1756A,41.8822,123.9161,53,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,41,10,56,36,7,—,—
2023-12-06T23:00:00,抚顺市,东洲区,1757A,41.8611,124.0436,23,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,15,45,23,12,8,—,—
2023-12-06T23:00:00,抚顺市,新抚区,1758A,41.8642,123.9247,50,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,42,10,50,34,8,—,—
2023-12-06T23:00:00,抚顺市,大伙房水库,1759A,41.8961,124.0972,20,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,32,27,20,11,7,—,—
2023-12-06T23:00:00,抚顺市,沈抚新城,1760A,41.8391,123.7086,51,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,38,29,51,22,11,—,—
2023-12-06T23:00:00,本溪市,大峪,1761A,41.3064,123.8275,17,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,25,41,17,8,7,—,—
2023-12-06T23:00:00,本溪市,溪湖,1762A,41.3325,123.7567,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,30,32,26,9,7,—,—
2023-12-06T23:00:00,本溪市,彩屯,1763A,41.3094,123.7169,32,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,38,24,32,18,10,—,—
2023-12-06T23:00:00,本溪市,东明,1764A,41.2864,123.7669,22,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,25,46,22,5,9,—,—
2023-12-06T23:00:00,本溪市,新立屯,1765A,41.2664,123.7992,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,38,25,16,18,9,—,—
2023-12-06T23:00:00,本溪市,威宁,1766A,41.3472,123.8142,35,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,35,21,35,15,5,—,—
2023-12-06T23:00:00,丹东市,江湾东路,1600A,40.0625,124.3303,22,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,18,53,22,11,17,—,—
2023-12-06T23:00:00,丹东市,临江后街,1601A,40.1503,124.4256,20,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,16,48,20,8,10,—,—
2023-12-06T23:00:00,丹东市,元宝山,1602A,40.1461,124.3933,16,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,10,50,15,3,9,—,—
2023-12-06T23:00:00,丹东市,民主桥,1603A,40.1092,124.3633,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,13,48,26,9,9,—,—
2023-12-06T23:00:00,锦州市,南山,1767A,41.0879,121.1115,18,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,36,26,13,12,14,—,—
2023-12-06T23:00:00,锦州市,开发区,1768A,40.8434,121.0533,16,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,16,47,14,11,19,—,—
2023-12-06T23:00:00,锦州市,百股街道,1769A,41.1119,121.1836,55,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,56,7,44,39,74,—,—
2023-12-06T23:00:00,锦州市,天安街道,1770A,41.1222,121.1178,30,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,43,22,26,21,21,—,—
2023-12-06T23:00:00,锦州市,北湖公园,1771A,41.1386,121.1303,49,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,44,16,28,34,39,—,—
2023-12-06T23:00:00,营口市,大庆路,1597A,40.7094,122.2703,67,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,62,11,58,48,32,—,—
2023-12-06T23:00:00,营口市,镜湖西路,1598A,40.6511,122.2150,31,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,40,29,31,9,19,—,—
2023-12-06T23:00:00,营口市,西炮台,1599A,40.6789,122.1658,38,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,50,16,38,17,18,—,—
2023-12-06T23:00:00,营口市,鲅鱼圈市民活动中心,3379A,40.2278,122.1139,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,37,30,26,12,13,—,—
2023-12-06T23:00:00,营口市,三高中,3866A,40.66302,122.2469,44,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,62,10,44,23,20,—,—
2023-12-06T23:00:00,营口市,老边实验小学,4006A,40.6762,122.3622,63,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,58,14,73,45,20,—,—
2023-12-06T23:00:00,阜新市,工业园区,2207A,41.998,121.6094,63,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,57,6,76,35,15,—,—
2023-12-06T23:00:00,阜新市,长青街,2208A,42.0279,121.6697,49,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,63,6,48,34,21,—,—
2023-12-06T23:00:00,阜新市,农业园区,2209A,42.0705,121.6673,53,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,32,33,56,36,19,—,—
2023-12-06T23:00:00,阜新市,东苑,2210A,42.0224,121.6717,53,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,43,21,56,14,23,—,—
2023-12-06T23:00:00,阜新市,玉龙新城,2211A,42.0498,121.6506,62,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,48,5,74,29,9,—,—
2023-12-06T23:00:00,辽阳市,宏伟区,2212A,41.1953,123.2,20,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,14,43,11,14,11,—,—
2023-12-06T23:00:00,辽阳市,新华园,2213A,41.2495,123.1683,28,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,24,35,28,17,17,—,—
2023-12-06T23:00:00,辽阳市,滨河路,2214A,41.2639,123.2354,42,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,33,26,42,22,11,—,—
2023-12-06T23:00:00,辽阳市,铁西工业园,2215A,41.2991,123.149,38,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,23,38,38,22,15,—,—
2023-12-06T23:00:00,盘锦市,开发区,1604A,41.1489,122.0303,24,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,24,43,24,14,13,—,—
2023-12-06T23:00:00,盘锦市,兴隆台,1605A,41.0883,122.0485,33,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,45,27,20,23,12,—,—
2023-12-06T23:00:00,盘锦市,新生街道,1606A,41.1028,121.8297,36,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,48,11,36,20,12,—,—
2023-12-06T23:00:00,铁岭市,汇工街西,2216A,42.3022,123.8139,41,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,46,18,41,13,18,—,—
2023-12-06T23:00:00,铁岭市,水上乐园,2217A,42.2923,123.8649,32,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,32,31,32,17,4,—,—
2023-12-06T23:00:00,铁岭市,银州路东段,2218A,42.2867,123.8486,26,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,50,15,22,18,6,—,—
2023-12-06T23:00:00,铁岭市,金沙江路北,2219A,42.2217,123.7153,40,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,36,27,40,19,8,—,—
2023-12-06T23:00:00,朝阳市,西梁,2220A,41.5881,120.4318,42,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,35,16,42,25,23,—,—
2023-12-06T23:00:00,朝阳市,河畔小区,2221A,41.5646,120.4521,32,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,20,31,32,18,18,—,—
2023-12-06T23:00:00,朝阳市,八里堡,2222A,41.5648,120.4176,55,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,40,14,59,24,25,—,—
2023-12-06T23:00:00,朝阳市,农业园区,2223A,41.5969,120.3806,45,优,各类人群可正常活动,空气质量令人满意，基本无空气污染,45,8,45,28,17,—,—
2023-12-06T23:00:00,葫芦岛市,龙港区,1607A,40.7136,120.9092,59,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,57,7,68,24,46,—,—
2023-12-06T23:00:00,葫芦岛市,化工街,1608A,40.7514,120.8392,81,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,52,4,112,48,18,—,—
